region;år;Hovedalternativet (MMMM)
1557 Gjemnes;2038;2883
1557 Gjemnes;2039;2891
1557 Gjemnes;2040;2897
1557 Gjemnes;2041;2903
1557 Gjemnes;2042;2910
1557 Gjemnes;2043;2916
1557 Gjemnes;2044;2921
1557 Gjemnes;2045;2926
1557 Gjemnes;2046;2931
1557 Gjemnes;2047;2936
1557 Gjemnes;2048;2940
1557 Gjemnes;2049;2943
1557 Gjemnes;2050;2946
1560 Tingvoll;2024;3041
1560 Tingvoll;2025;3075
1560 Tingvoll;2026;3094
1560 Tingvoll;2027;3100
1560 Tingvoll;2028;3105
1560 Tingvoll;2029;3108
1560 Tingvoll;2030;3109
1560 Tingvoll;2031;3111
1560 Tingvoll;2032;3113
1560 Tingvoll;2033;3115
1560 Tingvoll;2034;3118
1560 Tingvoll;2035;3121
1560 Tingvoll;2036;3124
1560 Tingvoll;2037;3127
1560 Tingvoll;2038;3130
1560 Tingvoll;2039;3133
1560 Tingvoll;2040;3136
1560 Tingvoll;2041;3139
1560 Tingvoll;2042;3142
1560 Tingvoll;2043;3145
1560 Tingvoll;2044;3147
1560 Tingvoll;2045;3150
1560 Tingvoll;2046;3152
1560 Tingvoll;2047;3154
1560 Tingvoll;2048;3156
1560 Tingvoll;2049;3157
1560 Tingvoll;2050;3158
1563 Sunndal;2024;7227
1563 Sunndal;2025;7330
1563 Sunndal;2026;7377
1563 Sunndal;2027;7380
1563 Sunndal;2028;7371
1563 Sunndal;2029;7351
1563 Sunndal;2030;7321
1563 Sunndal;2031;7294
1563 Sunndal;2032;7268
1563 Sunndal;2033;7243
1563 Sunndal;2034;7219
1563 Sunndal;2035;7194
1563 Sunndal;2036;7170
1563 Sunndal;2037;7146
1563 Sunndal;2038;7121
1563 Sunndal;2039;7095
1563 Sunndal;2040;7070
1563 Sunndal;2041;7045
1563 Sunndal;2042;7020
1563 Sunndal;2043;6996
1563 Sunndal;2044;6971
1563 Sunndal;2045;6945
1563 Sunndal;2046;6920
1563 Sunndal;2047;6894
1563 Sunndal;2048;6867
1563 Sunndal;2049;6840
1563 Sunndal;2050;6812
1566 Surnadal;2024;5953
1566 Surnadal;2025;5946
1566 Surnadal;2026;5930
1566 Surnadal;2027;5905
1566 Surnadal;2028;5881
1566 Surnadal;2029;5858
1566 Surnadal;2030;5836
1566 Surnadal;2031;5814
1566 Surnadal;2032;5792
1566 Surnadal;2033;5770
1566 Surnadal;2034;5746
1566 Surnadal;2035;5722
1566 Surnadal;2036;5698
1566 Surnadal;2037;5673
1566 Surnadal;2038;5648
1566 Surnadal;2039;5622
1566 Surnadal;2040;5597
1566 Surnadal;2041;5572
1566 Surnadal;2042;5547
1566 Surnadal;2043;5522
1566 Surnadal;2044;5498
1566 Surnadal;2045;5474
1566 Surnadal;2046;5450
1566 Surnadal;2047;5427
1566 Surnadal;2048;5404
1566 Surnadal;2049;5381
1566 Surnadal;2050;5358
1573 Smøla;2024;2159
1573 Smøla;2025;2176
1573 Smøla;2026;2188
1573 Smøla;2027;2194
1573 Smøla;2028;2198
1573 Smøla;2029;2201
1573 Smøla;2030;2201
1573 Smøla;2031;2202
1573 Smøla;2032;2202
1573 Smøla;2033;2202
1573 Smøla;2034;2202
1573 Smøla;2035;2202
1573 Smøla;2036;2202
1573 Smøla;2037;2202
1573 Smøla;2038;2201
1573 Smøla;2039;2199
1573 Smøla;2040;2197
1573 Smøla;2041;2195
1573 Smøla;2042;2192
1573 Smøla;2043;2189
1573 Smøla;2044;2185
1573 Smøla;2045;2182
1573 Smøla;2046;2178
1573 Smøla;2047;2174
1573 Smøla;2048;2170
1573 Smøla;2049;2166
1573 Smøla;2050;2162
1576 Aure;2024;3408
1576 Aure;2025;3428
1576 Aure;2026;3434
1576 Aure;2027;3430
1576 Aure;2028;3424
1576 Aure;2029;3417
1576 Aure;2030;3408
1576 Aure;2031;3399
1576 Aure;2032;3392
1576 Aure;2033;3385
1576 Aure;2034;3378
1576 Aure;2035;3372
1576 Aure;2036;3365
1576 Aure;2037;3358
1576 Aure;2038;3350
1576 Aure;2039;3342
1576 Aure;2040;3334
1576 Aure;2041;3326
1576 Aure;2042;3317
1576 Aure;2043;3309
1576 Aure;2044;3300
1576 Aure;2045;3291
1576 Aure;2046;3282
1576 Aure;2047;3272
1576 Aure;2048;3263
1576 Aure;2049;3253
1576 Aure;2050;3243
1577 Volda;2024;11093
1577 Volda;2025;11325
1577 Volda;2026;11496
1577 Volda;2027;11611
1577 Volda;2028;11700
1577 Volda;2029;11767
1577 Volda;2030;11813
1577 Volda;2031;11864
1577 Volda;2032;11920
1577 Volda;2033;11978
1577 Volda;2034;12037
1577 Volda;2035;12097
1577 Volda;2036;12154
1577 Volda;2037;12208
1577 Volda;2038;12256
1577 Volda;2039;12299
1577 Volda;2040;12336
1577 Volda;2041;12370
1577 Volda;2042;12400
1577 Volda;2043;12427
1577 Volda;2044;12450
1577 Volda;2045;12472
1577 Volda;2046;12492
1577 Volda;2047;12510
1577 Volda;2048;12525
1577 Volda;2049;12539
1577 Volda;2050;12551
1578 Fjord;2024;2492
1578 Fjord;2025;2503
1578 Fjord;2026;2507
1578 Fjord;2027;2506
1578 Fjord;2028;2503
1578 Fjord;2029;2500
1578 Fjord;2030;2496
1578 Fjord;2031;2494
1578 Fjord;2032;2494
1578 Fjord;2033;2494
1578 Fjord;2034;2495
1578 Fjord;2035;2497
1578 Fjord;2036;2500
1578 Fjord;2037;2502
1578 Fjord;2038;2505
1578 Fjord;2039;2508
1578 Fjord;2040;2510
1578 Fjord;2041;2513
1578 Fjord;2042;2515
1578 Fjord;2043;2516
1578 Fjord;2044;2517
1578 Fjord;2045;2518
1578 Fjord;2046;2518
1578 Fjord;2047;2517
1578 Fjord;2048;2515
1578 Fjord;2049;2513
1578 Fjord;2050;2510
1579 Hustadvika;2024;13437
1579 Hustadvika;2025;13492
1579 Hustadvika;2026;13519
1579 Hustadvika;2027;13521
1579 Hustadvika;2028;13519
1579 Hustadvika;2029;13516
1579 Hustadvika;2030;13511
1579 Hustadvika;2031;13507
1579 Hustadvika;2032;13503
1579 Hustadvika;2033;13501
1579 Hustadvika;2034;13499
1579 Hustadvika;2035;13498
1579 Hustadvika;2036;13497
1579 Hustadvika;2037;13495
1579 Hustadvika;2038;13492
1579 Hustadvika;2039;13488
1579 Hustadvika;2040;13484
1579 Hustadvika;2041;13479
1579 Hustadvika;2042;13474
1579 Hustadvika;2043;13468
1579 Hustadvika;2044;13461
1579 Hustadvika;2045;13452
1579 Hustadvika;2046;13443
1579 Hustadvika;2047;13432
1579 Hustadvika;2048;13420
1579 Hustadvika;2049;13406
1579 Hustadvika;2050;13391
1580 Haram;2024;9357
1580 Haram;2025;9347
1580 Haram;2026;9338
1580 Haram;2027;9329
1580 Haram;2028;9332
1580 Haram;2029;9346
1580 Haram;2030;9371
1580 Haram;2031;9397
1580 Haram;2032;9423
1580 Haram;2033;9449
1580 Haram;2034;9474
1580 Haram;2035;9499
1580 Haram;2036;9523
1580 Haram;2037;9544
1580 Haram;2038;9564
1580 Haram;2039;9583
1580 Haram;2040;9599
1580 Haram;2041;9614
1580 Haram;2042;9627
1580 Haram;2043;9640
1580 Haram;2044;9651
1580 Haram;2045;9661
1580 Haram;2046;9669
1580 Haram;2047;9675
1580 Haram;2048;9680
1580 Haram;2049;9683
1580 Haram;2050;9685
5001 Trondheim - Tråante;2024;214565
5001 Trondheim - Tråante;2025;216912
5001 Trondheim - Tråante;2026;218932
5001 Trondheim - Tråante;2027;220593
5001 Trondheim - Tråante;2028;222356
5001 Trondheim - Tråante;2029;224212
5001 Trondheim - Tråante;2030;226129
5001 Trondheim - Tråante;2031;227992
5001 Trondheim - Tråante;2032;229783
5001 Trondheim - Tråante;2033;231497
5001 Trondheim - Tråante;2034;233140
5001 Trondheim - Tråante;2035;234715
5001 Trondheim - Tråante;2036;236229
5001 Trondheim - Tråante;2037;237652
5001 Trondheim - Tråante;2038;238991
5001 Trondheim - Tråante;2039;240258
5001 Trondheim - Tråante;2040;241454
5001 Trondheim - Tråante;2041;242583
5001 Trondheim - Tråante;2042;243646
5001 Trondheim - Tråante;2043;244650
5001 Trondheim - Tråante;2044;245600
5001 Trondheim - Tråante;2045;246501
5001 Trondheim - Tråante;2046;247357
5001 Trondheim - Tråante;2047;248165
5001 Trondheim - Tråante;2048;248933
5001 Trondheim - Tråante;2049;249656
5001 Trondheim - Tråante;2050;250341
5006 Steinkjer;2024;24032
5006 Steinkjer;2025;24001
5006 Steinkjer;2026;23947
5006 Steinkjer;2027;23871
5006 Steinkjer;2028;23810
5006 Steinkjer;2029;23763
5006 Steinkjer;2030;23730
5006 Steinkjer;2031;23697
5006 Steinkjer;2032;23665
5006 Steinkjer;2033;23632
5006 Steinkjer;2034;23600
5006 Steinkjer;2035;23569
5006 Steinkjer;2036;23539
5006 Steinkjer;2037;23509
5006 Steinkjer;2038;23477
5006 Steinkjer;2039;23443
5006 Steinkjer;2040;23409
5006 Steinkjer;2041;23374
5006 Steinkjer;2042;23339
5006 Steinkjer;2043;23303
5006 Steinkjer;2044;23264
5006 Steinkjer;2045;23224
5006 Steinkjer;2046;23183
5006 Steinkjer;2047;23140
5006 Steinkjer;2048;23096
5006 Steinkjer;2049;23051
5006 Steinkjer;2050;23004
5007 Namsos - Nåavmesjenjaelmie;2024;15083
5007 Namsos - Nåavmesjenjaelmie;2025;15128
5007 Namsos - Nåavmesjenjaelmie;2026;15136
5007 Namsos - Nåavmesjenjaelmie;2027;15109
5007 Namsos - Nåavmesjenjaelmie;2028;15073
5007 Namsos - Nåavmesjenjaelmie;2029;15030
5007 Namsos - Nåavmesjenjaelmie;2030;14980
5007 Namsos - Nåavmesjenjaelmie;2031;14933
5007 Namsos - Nåavmesjenjaelmie;2032;14889
5007 Namsos - Nåavmesjenjaelmie;2033;14847
5007 Namsos - Nåavmesjenjaelmie;2034;14808
5007 Namsos - Nåavmesjenjaelmie;2035;14771
5007 Namsos - Nåavmesjenjaelmie;2036;14736
5007 Namsos - Nåavmesjenjaelmie;2037;14701
5007 Namsos - Nåavmesjenjaelmie;2038;14667
5007 Namsos - Nåavmesjenjaelmie;2039;14634
5007 Namsos - Nåavmesjenjaelmie;2040;14601
5007 Namsos - Nåavmesjenjaelmie;2041;14568
5007 Namsos - Nåavmesjenjaelmie;2042;14534
5007 Namsos - Nåavmesjenjaelmie;2043;14500
5007 Namsos - Nåavmesjenjaelmie;2044;14465
5007 Namsos - Nåavmesjenjaelmie;2045;14430
5007 Namsos - Nåavmesjenjaelmie;2046;14394
5007 Namsos - Nåavmesjenjaelmie;2047;14358
5007 Namsos - Nåavmesjenjaelmie;2048;14323
5007 Namsos - Nåavmesjenjaelmie;2049;14287
5007 Namsos - Nåavmesjenjaelmie;2050;14250
5014 Frøya;2024;5453
5014 Frøya;2025;5596
5014 Frøya;2026;5708
5014 Frøya;2027;5789
5014 Frøya;2028;5866
5014 Frøya;2029;5939
5014 Frøya;2030;6008
5014 Frøya;2031;6076
5014 Frøya;2032;6141
5014 Frøya;2033;6205
5014 Frøya;2034;6267
5014 Frøya;2035;6328
5014 Frøya;2036;6389
5014 Frøya;2037;6447
5014 Frøya;2038;6502
5014 Frøya;2039;6556
5014 Frøya;2040;6606
5014 Frøya;2041;6655
5014 Frøya;2042;6701
5014 Frøya;2043;6744
5014 Frøya;2044;6785
5014 Frøya;2045;6823
5014 Frøya;2046;6859
5014 Frøya;2047;6893
5014 Frøya;2048;6924
5014 Frøya;2049;6953
5014 Frøya;2050;6980
5020 Osen;2024;898
5020 Osen;2025;903
5020 Osen;2026;906
5020 Osen;2027;907
5020 Osen;2028;907
5020 Osen;2029;907
5020 Osen;2030;906
5020 Osen;2031;904
5020 Osen;2032;902
5020 Osen;2033;901
5020 Osen;2034;899
5020 Osen;2035;897
5020 Osen;2036;895
5020 Osen;2037;893
5020 Osen;2038;891
5020 Osen;2039;888
5020 Osen;2040;886
5020 Osen;2041;883
5020 Osen;2042;881
5020 Osen;2043;878
5020 Osen;2044;876
5020 Osen;2045;874
5020 Osen;2046;872
5020 Osen;2047;871
5020 Osen;2048;869
5020 Osen;2049;868
5020 Osen;2050;867
5021 Oppdal;2024;7389
5021 Oppdal;2025;7464
5021 Oppdal;2026;7511
5021 Oppdal;2027;7533
5021 Oppdal;2028;7547
5021 Oppdal;2029;7554
5021 Oppdal;2030;7554
5021 Oppdal;2031;7554
5021 Oppdal;2032;7553
5021 Oppdal;2033;7552
5021 Oppdal;2034;7551
5021 Oppdal;2035;7550
5021 Oppdal;2036;7548
5021 Oppdal;2037;7547
5021 Oppdal;2038;7544
5021 Oppdal;2039;7541
5021 Oppdal;2040;7538
5021 Oppdal;2041;7534
5021 Oppdal;2042;7530
5021 Oppdal;2043;7526
5021 Oppdal;2044;7522
5021 Oppdal;2045;7519
5021 Oppdal;2046;7515
5021 Oppdal;2047;7512
5021 Oppdal;2048;7509
5021 Oppdal;2049;7505
5021 Oppdal;2050;7501
5022 Rennebu;2024;2484
5022 Rennebu;2025;2474
5022 Rennebu;2026;2464
5022 Rennebu;2027;2455
5022 Rennebu;2028;2449
5022 Rennebu;2029;2446
5022 Rennebu;2030;2446
5022 Rennebu;2031;2446
5022 Rennebu;2032;2446
5022 Rennebu;2033;2445
5022 Rennebu;2034;2445
5022 Rennebu;2035;2443
5022 Rennebu;2036;2442
5022 Rennebu;2037;2439
5022 Rennebu;2038;2436
5022 Rennebu;2039;2433
5022 Rennebu;2040;2429
5022 Rennebu;2041;2425
5022 Rennebu;2042;2421
5022 Rennebu;2043;2418
5022 Rennebu;2044;2414
5022 Rennebu;2045;2411
5022 Rennebu;2046;2408
5022 Rennebu;2047;2405
5022 Rennebu;2048;2402
5022 Rennebu;2049;2399
5022 Rennebu;2050;2396
5025 Røros - Rosse;2024;5685
5025 Røros - Rosse;2025;5758
5025 Røros - Rosse;2026;5811
5025 Røros - Rosse;2027;5844
5025 Røros - Rosse;2028;5870
5025 Røros - Rosse;2029;5889
5025 Røros - Rosse;2030;5900
5025 Røros - Rosse;2031;5912
5025 Røros - Rosse;2032;5923
5025 Røros - Rosse;2033;5934
5025 Røros - Rosse;2034;5945
5025 Røros - Rosse;2035;5955
5025 Røros - Rosse;2036;5965
5025 Røros - Rosse;2037;5974
5025 Røros - Rosse;2038;5982
5025 Røros - Rosse;2039;5989
5025 Røros - Rosse;2040;5995
5025 Røros - Rosse;2041;5999
5025 Røros - Rosse;2042;6003
5025 Røros - Rosse;2043;6006
5025 Røros - Rosse;2044;6009
5025 Røros - Rosse;2045;6011
5025 Røros - Rosse;2046;6013
5025 Røros - Rosse;2047;6015
5025 Røros - Rosse;2048;6017
5025 Røros - Rosse;2049;6018
5025 Røros - Rosse;2050;6018
5026 Holtålen;2024;2035
5026 Holtålen;2025;2044
5026 Holtålen;2026;2047
5026 Holtålen;2027;2045
5026 Holtålen;2028;2041
5026 Holtålen;2029;2036
5026 Holtålen;2030;2029
5026 Holtålen;2031;2023
5026 Holtålen;2032;2017
5026 Holtålen;2033;2012
5026 Holtålen;2034;2007
5026 Holtålen;2035;2003
5026 Holtålen;2036;1999
5026 Holtålen;2037;1996
5026 Holtålen;2038;1994
5026 Holtålen;2039;1991
5026 Holtålen;2040;1988
5026 Holtålen;2041;1985
5026 Holtålen;2042;1982
5026 Holtålen;2043;1978
5026 Holtålen;2044;1975
5026 Holtålen;2045;1971
5026 Holtålen;2046;1967
5026 Holtålen;2047;1964
5026 Holtålen;2048;1960
5026 Holtålen;2049;1956
5026 Holtålen;2050;1952
5027 Midtre Gauldal;2024;6140
5027 Midtre Gauldal;2025;6152
5027 Midtre Gauldal;2026;6152
5027 Midtre Gauldal;2027;6141
5027 Midtre Gauldal;2028;6131
5027 Midtre Gauldal;2029;6121
5027 Midtre Gauldal;2030;6112
5027 Midtre Gauldal;2031;6103
5027 Midtre Gauldal;2032;6095
5027 Midtre Gauldal;2033;6087
5027 Midtre Gauldal;2034;6079
5027 Midtre Gauldal;2035;6072
5027 Midtre Gauldal;2036;6066
5027 Midtre Gauldal;2037;6060
5027 Midtre Gauldal;2038;6054
5027 Midtre Gauldal;2039;6048
5027 Midtre Gauldal;2040;6043
5027 Midtre Gauldal;2041;6037
5027 Midtre Gauldal;2042;6032
5027 Midtre Gauldal;2043;6026
5027 Midtre Gauldal;2044;6021
5027 Midtre Gauldal;2045;6016
5027 Midtre Gauldal;2046;6010
5027 Midtre Gauldal;2047;6005
5027 Midtre Gauldal;2048;5999
5027 Midtre Gauldal;2049;5993
5027 Midtre Gauldal;2050;5986
5028 Melhus;2024;17560
5028 Melhus;2025;17727
5028 Melhus;2026;17856
5028 Melhus;2027;17950
5028 Melhus;2028;18039
5028 Melhus;2029;18123
5028 Melhus;2030;18201
5028 Melhus;2031;18283
5028 Melhus;2032;18366
5028 Melhus;2033;18450
5028 Melhus;2034;18533
5028 Melhus;2035;18617
5028 Melhus;2036;18701
5028 Melhus;2037;18782
5028 Melhus;2038;18862
5028 Melhus;2039;18939
5028 Melhus;2040;19014
5028 Melhus;2041;19087
5028 Melhus;2042;19158
5028 Melhus;2043;19227
5028 Melhus;2044;19293
5028 Melhus;2045;19356
5028 Melhus;2046;19416
5028 Melhus;2047;19472
5028 Melhus;2048;19524
5028 Melhus;2049;19572
5028 Melhus;2050;19615
5029 Skaun;2024;8484
5029 Skaun;2025;8535
5029 Skaun;2026;8586
5029 Skaun;2027;8636
5029 Skaun;2028;8690
5029 Skaun;2029;8750
5029 Skaun;2030;8815
5029 Skaun;2031;8879
5029 Skaun;2032;8942
5029 Skaun;2033;9004
5029 Skaun;2034;9065
5029 Skaun;2035;9126
5029 Skaun;2036;9189
5029 Skaun;2037;9251
5029 Skaun;2038;9313
5029 Skaun;2039;9375
5029 Skaun;2040;9437
5029 Skaun;2041;9499
5029 Skaun;2042;9558
5029 Skaun;2043;9616
5029 Skaun;2044;9672
5029 Skaun;2045;9724
5029 Skaun;2046;9774
5029 Skaun;2047;9822
5029 Skaun;2048;9866
5029 Skaun;2049;9908
5029 Skaun;2050;9947
5031 Malvik;2024;14783
5031 Malvik;2025;15018
5031 Malvik;2026;15213
5031 Malvik;2027;15367
5031 Malvik;2028;15502
5031 Malvik;2029;15619
5031 Malvik;2030;15719
5031 Malvik;2031;15820
5031 Malvik;2032;15921
5031 Malvik;2033;16022
5031 Malvik;2034;16122
5031 Malvik;2035;16221
5031 Malvik;2036;16319
5031 Malvik;2037;16414
5031 Malvik;2038;16507
5031 Malvik;2039;16596
5031 Malvik;2040;16684
5031 Malvik;2041;16769
5031 Malvik;2042;16851
5031 Malvik;2043;16931
5031 Malvik;2044;17007
5031 Malvik;2045;17078
5031 Malvik;2046;17145
5031 Malvik;2047;17206
5031 Malvik;2048;17262
5031 Malvik;2049;17312
5031 Malvik;2050;17357
5032 Selbu;2024;4216
5032 Selbu;2025;4240
5032 Selbu;2026;4256
5032 Selbu;2027;4267
5032 Selbu;2028;4276
5032 Selbu;2029;4286
5032 Selbu;2030;4294
5032 Selbu;2031;4304
5032 Selbu;2032;4315
5032 Selbu;2033;4326
5032 Selbu;2034;4338
5032 Selbu;2035;4350
5032 Selbu;2036;4362
5032 Selbu;2037;4373
5032 Selbu;2038;4383
5032 Selbu;2039;4393
5032 Selbu;2040;4402
5032 Selbu;2041;4411
5032 Selbu;2042;4420
5032 Selbu;2043;4429
5032 Selbu;2044;4437
5032 Selbu;2045;4445
5032 Selbu;2046;4454
5032 Selbu;2047;4461
5032 Selbu;2048;4468
5032 Selbu;2049;4475
5032 Selbu;2050;4481
5033 Tydal;2024;773
5033 Tydal;2025;790
5033 Tydal;2026;802
5033 Tydal;2027;808
5033 Tydal;2028;812
5033 Tydal;2029;812
5033 Tydal;2030;809
5033 Tydal;2031;806
5033 Tydal;2032;804
5033 Tydal;2033;803
5033 Tydal;2034;802
5033 Tydal;2035;801
5033 Tydal;2036;800
5033 Tydal;2037;800
5033 Tydal;2038;800
5033 Tydal;2039;799
5033 Tydal;2040;799
5033 Tydal;2041;799
5033 Tydal;2042;799
5033 Tydal;2043;798
5033 Tydal;2044;797
5033 Tydal;2045;797
5033 Tydal;2046;796
5033 Tydal;2047;795
5033 Tydal;2048;794
5033 Tydal;2049;792
5033 Tydal;2050;791
5034 Meråker;2024;2454
5034 Meråker;2025;2471
5034 Meråker;2026;2483
5034 Meråker;2027;2491
5034 Meråker;2028;2500
5034 Meråker;2029;2509
5034 Meråker;2030;2520
5034 Meråker;2031;2530
5034 Meråker;2032;2540
5034 Meråker;2033;2549
5034 Meråker;2034;2557
5034 Meråker;2035;2566
5034 Meråker;2036;2574
5034 Meråker;2037;2581
5034 Meråker;2038;2588
5034 Meråker;2039;2594
5034 Meråker;2040;2600
5034 Meråker;2041;2606
5034 Meråker;2042;2612
5034 Meråker;2043;2617
5034 Meråker;2044;2621
5034 Meråker;2045;2626
5034 Meråker;2046;2630
5034 Meråker;2047;2633
5034 Meråker;2048;2637
5034 Meråker;2049;2640
5034 Meråker;2050;2642
5035 Stjørdal;2024;24717
5035 Stjørdal;2025;24811
5035 Stjørdal;2026;24880
5035 Stjørdal;2027;24925
5035 Stjørdal;2028;24975
5035 Stjørdal;2029;25032
5035 Stjørdal;2030;25097
5035 Stjørdal;2031;25162
5035 Stjørdal;2032;25228
5035 Stjørdal;2033;25295
5035 Stjørdal;2034;25363
5035 Stjørdal;2035;25434
5035 Stjørdal;2036;25506
5035 Stjørdal;2037;25578
5035 Stjørdal;2038;25647
5035 Stjørdal;2039;25714
5035 Stjørdal;2040;25780
5035 Stjørdal;2041;25844
5035 Stjørdal;2042;25906
5035 Stjørdal;2043;25966
5035 Stjørdal;2044;26024
5035 Stjørdal;2045;26080
5035 Stjørdal;2046;26132
5035 Stjørdal;2047;26180
5035 Stjørdal;2048;26224
5035 Stjørdal;2049;26263
5035 Stjørdal;2050;26298
5036 Frosta;2024;2645
5036 Frosta;2025;2656
5036 Frosta;2026;2665
5036 Frosta;2027;2670
5036 Frosta;2028;2677
5036 Frosta;2029;2685
5036 Frosta;2030;2696
5036 Frosta;2031;2706
5036 Frosta;2032;2717
5036 Frosta;2033;2728
5036 Frosta;2034;2739
5036 Frosta;2035;2750
5036 Frosta;2036;2762
5036 Frosta;2037;2773
5036 Frosta;2038;2784
5036 Frosta;2039;2795
5036 Frosta;2040;2805
5036 Frosta;2041;2814
5036 Frosta;2042;2823
5036 Frosta;2043;2832
5036 Frosta;2044;2839
5036 Frosta;2045;2846
5036 Frosta;2046;2852
5036 Frosta;2047;2858
5036 Frosta;2048;2863
5036 Frosta;2049;2868
5036 Frosta;2050;2872
5037 Levanger - Levangke;2024;20574
5037 Levanger - Levangke;2025;20721
5037 Levanger - Levangke;2026;20822
5037 Levanger - Levangke;2027;20881
5037 Levanger - Levangke;2028;20938
5037 Levanger - Levangke;2029;20994
5037 Levanger - Levangke;2030;21049
5037 Levanger - Levangke;2031;21104
5037 Levanger - Levangke;2032;21158
5037 Levanger - Levangke;2033;21211
5037 Levanger - Levangke;2034;21262
5037 Levanger - Levangke;2035;21311
5037 Levanger - Levangke;2036;21358
5037 Levanger - Levangke;2037;21400
5037 Levanger - Levangke;2038;21438
5037 Levanger - Levangke;2039;21473
5037 Levanger - Levangke;2040;21504
5037 Levanger - Levangke;2041;21533
5037 Levanger - Levangke;2042;21561
5037 Levanger - Levangke;2043;21586
5037 Levanger - Levangke;2044;21608
5037 Levanger - Levangke;2045;21627
5037 Levanger - Levangke;2046;21643
5037 Levanger - Levangke;2047;21655
5037 Levanger - Levangke;2048;21663
5037 Levanger - Levangke;2049;21668
5037 Levanger - Levangke;2050;21670
5038 Verdal;2024;15193
5038 Verdal;2025;15244
5038 Verdal;2026;15272
5038 Verdal;2027;15278
5038 Verdal;2028;15281
5038 Verdal;2029;15282
5038 Verdal;2030;15279
5038 Verdal;2031;15275
5038 Verdal;2032;15269
5038 Verdal;2033;15263
5038 Verdal;2034;15257
5038 Verdal;2035;15251
5038 Verdal;2036;15244
5038 Verdal;2037;15235
5038 Verdal;2038;15222
5038 Verdal;2039;15208
5038 Verdal;2040;15191
5038 Verdal;2041;15174
5038 Verdal;2042;15154
5038 Verdal;2043;15134
5038 Verdal;2044;15114
5038 Verdal;2045;15092
5038 Verdal;2046;15071
5038 Verdal;2047;15050
5038 Verdal;2048;15029
5038 Verdal;2049;15008
5038 Verdal;2050;14986
5041 Snåase - Snåsa;2024;2114
5041 Snåase - Snåsa;2025;2168
5041 Snåase - Snåsa;2026;2196
5041 Snåase - Snåsa;2027;2205
5041 Snåase - Snåsa;2028;2205
5041 Snåase - Snåsa;2029;2198
5041 Snåase - Snåsa;2030;2184
5041 Snåase - Snåsa;2031;2172
5041 Snåase - Snåsa;2032;2160
5041 Snåase - Snåsa;2033;2149
5041 Snåase - Snåsa;2034;2138
5041 Snåase - Snåsa;2035;2129
5041 Snåase - Snåsa;2036;2120
5041 Snåase - Snåsa;2037;2111
5041 Snåase - Snåsa;2038;2102
5041 Snåase - Snåsa;2039;2094
5041 Snåase - Snåsa;2040;2085
5041 Snåase - Snåsa;2041;2076
5041 Snåase - Snåsa;2042;2067
5041 Snåase - Snåsa;2043;2058
5041 Snåase - Snåsa;2044;2050
5041 Snåase - Snåsa;2045;2041
5041 Snåase - Snåsa;2046;2032
5041 Snåase - Snåsa;2047;2023
5041 Snåase - Snåsa;2048;2015
5041 Snåase - Snåsa;2049;2005
5041 Snåase - Snåsa;2050;1996
5042 Lierne;2024;1301
5042 Lierne;2025;1302
5042 Lierne;2026;1298
5042 Lierne;2027;1290
5042 Lierne;2028;1281
5042 Lierne;2029;1272
5042 Lierne;2030;1262
5042 Lierne;2031;1253
5042 Lierne;2032;1244
5042 Lierne;2033;1235
5042 Lierne;2034;1226
5042 Lierne;2035;1217
5042 Lierne;2036;1209
5042 Lierne;2037;1201
5042 Lierne;2038;1193
5042 Lierne;2039;1185
